serial,month,year,fish_id,species,prey,prey_weight_g,lat,lon
141,6,2015,3040,white perch,cyclopoida,0.001,41.47267,-82.26672333
141,6,2014,3151,yellow perch,cyclopoida,NA,41.47267,-82.26672333
141,6,2014,3150,yellow perch,cyclopoida,NA,41.47267,-82.26672333
141,6,2014,3157,white perch,emerald shiner,0.114,41.47267,-82.26672333
141,6,2014,3157,white perch,fish,0.027,41.47267,-82.26672333
141,6,2016,2763,white perch,nematoda,0.001,41.47267,-82.26672333
501,9,2014,2515,white perch,amphipoda,0.019,41.78385833,-83.35751167
501,9,2016,2177,white perch,amphipoda,0.035,41.78385833,-83.35751167
501,9,2016,2179,white perch,amphipoda,0.057,41.78385833,-83.35751167
501,9,2016,2181,white perch,amphipoda,0.062,41.78385833,-83.35751167
501,9,2016,2181,white perch,chironomidae ,NA,41.78385833,-83.35751167
501,9,2013,6512,yellow perch,chironomidae ,0.001,41.78385833,-83.35751167
501,9,2016,2181,white perch,bythotrephes longimanus,0.001,41.78385833,-83.35751167
501,9,2016,2181,white perch,leptodora kindtii,0.002,41.78385833,-83.35751167
501,9,2015,2356,white perch,leptodora kindtii,0.003,41.78385833,-83.35751167
501,9,2013,6508,yellow perch,dreissenidae,0.007,41.78385833,-83.35751167
501,9,2016,2169,yellow perch,dreissenidae,0.138,41.78385833,-83.35751167
501,9,2014,2515,white perch,fish,0.033,41.78385833,-83.35751167
501,9,2013,6517,white perch,fish,0.044,41.78385833,-83.35751167
501,9,2013,6515,white perch,fish,0.048,41.78385833,-83.35751167
501,9,2013,6513,white perch,fish,0.059,41.78385833,-83.35751167
501,9,2013,6517,white perch,fish,0.063,41.78385833,-83.35751167
501,9,2013,6513,white perch,fish,0.067,41.78385833,-83.35751167
501,9,2013,6513,white perch,fish,0.067,41.78385833,-83.35751167
501,9,2013,6513,white perch,fish,0.077,41.78385833,-83.35751167
501,9,2013,6513,white perch,fish,0.093,41.78385833,-83.35751167
501,9,2013,6513,white perch,fish,0.107,41.78385833,-83.35751167
501,9,2015,2356,white perch,fish,0.131,41.78385833,-83.35751167
501,9,2016,2170,yellow perch,round goby,0.369,41.78385833,-83.35751167
501,9,2016,2169,yellow perch,hexagenia ,0.011,41.78385833,-83.35751167
501,9,2016,2181,white perch,hexagenia ,0.014,41.78385833,-83.35751167
501,9,2016,2171,yellow perch,hexagenia ,0.023,41.78385833,-83.35751167
501,9,2014,2515,white perch,hexagenia ,0.026,41.78385833,-83.35751167
501,9,2016,2180,white perch,hexagenia ,0.228,41.78385833,-83.35751167
501,9,2016,2181,white perch,trichoptera,0.008,41.78385833,-83.35751167
502,9,2016,2079,yellow perch,leptodora kindtii,NA,41.77947,-83.24824
502,9,2015,2413,yellow perch,leptodora kindtii,0.001,41.77947,-83.24824
502,9,2015,2413,yellow perch,dreissenidae,0.025,41.77947,-83.24824
502,9,2013,6522,white perch,fish,0.045,41.77947,-83.24824
502,9,2013,6519,white perch,fish,0.072,41.77947,-83.24824
502,9,2013,6523,yellow perch,fish,0.112,41.77947,-83.24824
502,9,2013,6518,white perch,fish,0.148,41.77947,-83.24824
502,9,2013,6518,white perch,fish,0.201,41.77947,-83.24824
502,9,2013,6520,white perch,hexagenia ,0.01,41.77947,-83.24824
503,9,2015,2295,white perch,amphipoda,NA,41.68390833,-83.15132833
503,9,2015,2300,yellow perch,amphipoda,0.002,41.883845,-83.242705
503,9,2016,2281,white perch,amphipoda,0.003,41.883845,-83.242705
503,9,2015,2304,yellow perch,amphipoda,0.023,41.883845,-83.242705
503,9,2015,2300,yellow perch,chironomidae ,NA,41.883845,-83.242705
503,9,2014,2446,yellow perch,chironomidae ,0.003,41.883845,-83.242705
503,9,2015,2304,yellow perch,leptodora kindtii,0.001,41.883845,-83.242705
503,9,2013,6531,white perch,dreissenidae,0.003,41.883845,-83.242705
503,9,2013,6533,yellow perch,fish,0.003,41.883845,-83.242705
503,9,2013,6533,yellow perch,fish,0.007,41.883845,-83.242705
503,9,2013,6528,white perch,emerald shiner,0.007,41.883845,-83.242705
503,9,2013,6528,white perch,fish,0.009,41.883845,-83.242705
503,9,2013,6531,white perch,fish,0.026,41.883845,-83.242705
503,9,2013,6528,white perch,fish,0.029,41.883845,-83.242705
503,9,2013,6529,white perch,fish,0.031,41.883845,-83.242705
503,9,2013,6529,white perch,fish,0.044,41.883845,-83.242705
503,9,2013,6529,white perch,round goby,0.05,41.883845,-83.242705
503,9,2013,6533,yellow perch,emerald shiner,0.066,41.883845,-83.242705
503,9,2015,2300,yellow perch,fish,0.076,41.883845,-83.242705
503,9,2016,2274,yellow perch,round goby,0.088,41.883845,-83.242705
503,9,2013,6529,white perch,fish,0.121,41.883845,-83.242705
503,9,2015,2295,white perch,fish,0.192,41.883845,-83.242705
503,9,2015,2296,white perch,fish,0.33,41.883845,-83.242705
503,9,2015,2297,white perch,fish,0.477,41.883845,-83.242705
503,9,2015,2301,yellow perch,gizzard shad,0.7,41.883845,-83.242705
503,9,2015,2297,white perch,yellow perch,0.845,41.883845,-83.242705
503,9,2015,2296,white perch,yellow perch,0.845,41.883845,-83.242705
503,9,2015,2298,white perch,yellow perch,1.69,41.883845,-83.242705
503,9,2015,2304,yellow perch,gastropoda,0.002,41.883845,-83.242705
503,9,2015,2302,yellow perch,gastropoda,0.09,41.883845,-83.242705
503,9,2015,2302,yellow perch,hexagenia ,NA,41.883845,-83.242705
503,9,2016,2275,yellow perch,hexagenia ,0.009,41.883845,-83.242705
503,9,2014,2446,yellow perch,hexagenia ,0.014,41.883845,-83.242705
503,9,2016,2274,yellow perch,hexagenia ,0.019,41.883845,-83.242705
503,9,2016,2272,yellow perch,hexagenia ,0.03,41.883845,-83.242705
503,9,2016,2281,white perch,hexagenia ,0.06,41.883845,-83.242705
504,9,2014,1886,yellow perch,amphipoda,0.002,41.68390833,-83.15132833
504,9,2015,1746,yellow perch,chironomidae ,0.003,41.68390833,-83.15132833
504,9,2015,1729,white perch,bosminidae,NA,41.68390833,-83.15132833
504,9,2015,1727,white perch,leptodora kindtii,NA,41.68390833,-83.15132833
504,9,2015,1727,white perch,bythotrephes longimanus,NA,41.68390833,-83.15132833
504,9,2015,1731,white perch,leptodora kindtii,NA,41.68390833,-83.15132833
504,9,2015,1731,white perch,bythotrephes longimanus,NA,41.68390833,-83.15132833
504,9,2015,1745,yellow perch,bythotrephes longimanus,NA,41.68390833,-83.15132833
504,9,2015,1729,white perch,bythotrephes longimanus,NA,41.68390833,-83.15132833
504,9,2015,1730,white perch,daphniidae,NA,41.68390833,-83.15132833
504,9,2015,1745,yellow perch,leptodora kindtii,NA,41.68390833,-83.15132833
504,9,2015,1731,white perch,daphniidae,0.001,41.68390833,-83.15132833
504,9,2015,1727,white perch,daphniidae,0.001,41.68390833,-83.15132833
504,9,2015,1727,white perch,diaphanosoma,0.001,41.68390833,-83.15132833
504,9,2015,1729,white perch,leptodora kindtii,0.001,41.68390833,-83.15132833
504,9,2015,1745,yellow perch,daphniidae,0.002,41.68390833,-83.15132833
504,9,2015,1729,white perch,daphniidae,0.027,41.68390833,-83.15132833
504,9,2015,1745,yellow perch,calanoida,0.001,41.68390833,-83.15132833
504,9,2015,1727,white perch,cyclopoida,0.001,41.68390833,-83.15132833
504,9,2013,6538,white perch,fish,0.01,41.68390833,-83.15132833
504,9,2015,1729,white perch,fish,0.026,41.68390833,-83.15132833
504,9,2013,6540,white perch,emerald shiner,0.058,41.68390833,-83.15132833
504,9,2015,1745,yellow perch,fish,0.074,41.68390833,-83.15132833
504,9,2015,1731,white perch,fish,0.115,41.68390833,-83.15132833
504,9,2013,6541,white perch,fish,0.146,41.68390833,-83.15132833
504,9,2014,1892,white perch,emerald shiner,0.168,41.68390833,-83.15132833
504,9,2015,1746,yellow perch,hexagenia ,0.001,41.68390833,-83.15132833
504,9,2014,1885,yellow perch,hexagenia ,0.005,41.68390833,-83.15132833
504,9,2014,1886,yellow perch,hexagenia ,0.006,41.68390833,-83.15132833
504,9,2014,1893,white perch,hexagenia ,0.013,41.68390833,-83.15132833
504,9,2014,1890,white perch,hexagenia ,0.087,41.68390833,-83.15132833
505,9,2013,6544,yellow perch,amphipoda,0.001,41.778185,-83.14570833
505,9,2015,2473,yellow perch,amphipoda,0.007,41.778185,-83.14570833
505,9,2015,2472,yellow perch,amphipoda,0.008,41.778185,-83.14570833
505,9,2015,2474,yellow perch,amphipoda,0.014,41.778185,-83.14570833
505,9,2013,6544,yellow perch,hirudinea,0.002,41.778185,-83.14570833
505,9,2013,6547,white perch,chironomidae ,0.001,41.778185,-83.14570833
505,9,2015,2474,yellow perch,leptodora kindtii,NA,41.778185,-83.14570833
505,9,2016,1762,white perch,bosminidae,NA,41.778185,-83.14570833
505,9,2015,2473,yellow perch,leptodora kindtii,NA,41.778185,-83.14570833
505,9,2016,1763,white perch,leptodora kindtii,NA,41.778185,-83.14570833
505,9,2016,1765,white perch,bythotrephes longimanus,NA,41.778185,-83.14570833
505,9,2016,1765,white perch,bosminidae,0.001,41.778185,-83.14570833
505,9,2016,1763,white perch,bythotrephes longimanus,0.004,41.778185,-83.14570833
505,9,2016,1764,white perch,bythotrephes longimanus,0.005,41.778185,-83.14570833
505,9,2016,1762,white perch,bythotrephes longimanus,0.006,41.778185,-83.14570833
505,9,2016,1762,white perch,leptodora kindtii,0.006,41.778185,-83.14570833
505,9,2016,1764,white perch,leptodora kindtii,0.006,41.778185,-83.14570833
505,9,2016,1763,white perch,daphniidae,0.027,41.778185,-83.14570833
505,9,2016,1765,white perch,cyclopoida,NA,41.778185,-83.14570833
505,9,2013,6544,yellow perch,dreissenidae,NA,41.778185,-83.14570833
505,9,2015,2474,yellow perch,dreissenidae,0.073,41.778185,-83.14570833
505,9,2016,1771,yellow perch,dreissenidae,0.146,41.778185,-83.14570833
505,9,2016,1774,yellow perch,dreissenidae,0.2,41.778185,-83.14570833
505,9,2015,2473,yellow perch,Spottail Shiner,NA,41.778185,-83.14570833
505,9,2013,6544,yellow perch,fish,0.005,41.778185,-83.14570833
505,9,2013,6549,white perch,emerald shiner,0.021,41.778185,-83.14570833
505,9,2013,6550,white perch,fish,0.021,41.778185,-83.14570833
505,9,2013,6546,white perch,fish,0.039,41.778185,-83.14570833
505,9,2016,1764,white perch,hexagenia ,0.003,41.778185,-83.14570833
505,9,2015,2473,yellow perch,hexagenia ,0.006,41.778185,-83.14570833
505,9,2013,6544,yellow perch,trichoptera,0.003,41.778185,-83.14570833
506,9,2014,2409,white perch,amphipoda,0.003,41.78385833,-83.35751167
506,9,2015,2221,yellow perch,oligochaeta,0.006,41.87943,-83.15642
506,9,2013,6553,white perch,chironomidae ,0.001,41.87943,-83.15642
506,9,2015,2218,white perch,leptodora kindtii,NA,41.87943,-83.15642
506,9,2015,2221,yellow perch,leptodora kindtii,0.001,41.87943,-83.15642
506,9,2015,2220,yellow perch,leptodora kindtii,0.001,41.87943,-83.15642
506,9,2015,2222,yellow perch,leptodora kindtii,0.001,41.87943,-83.15642
506,9,2015,2219,yellow perch,leptodora kindtii,0.002,41.87943,-83.15642
506,9,2013,6554,white perch,dreissenidae,0.003,41.87943,-83.15642
506,9,2015,2221,yellow perch,dreissenidae,0.011,41.87943,-83.15642
506,9,2014,2409,white perch,fish,0.004,41.87943,-83.15642
506,9,2015,2218,white perch,fish,0.074,41.87943,-83.15642
506,9,2016,2342,yellow perch,round goby,0.131,41.87943,-83.15642
506,9,2014,2405,yellow perch,gastropoda,0.126,41.87943,-83.15642
506,9,2014,2401,yellow perch,gastropoda,0.174,41.87943,-83.15642
506,9,2015,2219,yellow perch,gastropoda,0.192,41.87943,-83.15642
506,9,2014,2402,yellow perch,gastropoda,0.196,41.87943,-83.15642
506,9,2014,2403,yellow perch,gastropoda,0.276,41.87943,-83.15642
506,9,2014,2404,yellow perch,gastropoda,0.403,41.87943,-83.15642
506,9,2016,2342,yellow perch,hexagenia ,0.021,41.87943,-83.15642
506,9,2016,2340,yellow perch,hexagenia ,0.034,41.87943,-83.15642
506,9,2016,2341,yellow perch,hexagenia ,0.073,41.87943,-83.15642
507,9,2016,2386,yellow perch,hexagenia ,0.043,41.97975333,-83.11415167
507,9,2016,2385,yellow perch,hexagenia ,0.069,41.97975333,-83.11415167
508,9,2014,1903,white perch,amphipoda,0.009,41.681615,-83.05240333
508,9,2015,1661,white perch,chironomidae ,NA,41.681615,-83.05240333
508,9,2014,1903,white perch,chironomidae ,NA,41.681615,-83.05240333
508,9,2015,1657,white perch,chironomidae ,0.001,41.681615,-83.05240333
508,9,2013,6562,white perch,chironomidae ,0.002,41.681615,-83.05240333
508,9,2015,1655,yellow perch,leptodora kindtii,NA,41.681615,-83.05240333
508,9,2015,1660,white perch,bosminidae,NA,41.681615,-83.05240333
508,9,2016,1599,yellow perch,leptodora kindtii,NA,41.681615,-83.05240333
508,9,2016,1598,yellow perch,daphniidae,NA,41.681615,-83.05240333
508,9,2015,1660,white perch,daphniidae,NA,41.681615,-83.05240333
508,9,2015,1654,yellow perch,daphniidae,NA,41.681615,-83.05240333
508,9,2015,1655,yellow perch,daphniidae,NA,41.681615,-83.05240333
508,9,2015,1652,yellow perch,bythotrephes longimanus,0.001,41.681615,-83.05240333
508,9,2016,1600,yellow perch,leptodora kindtii,0.001,41.681615,-83.05240333
508,9,2015,1654,yellow perch,bosminidae,0.001,41.681615,-83.05240333
508,9,2015,1661,white perch,bosminidae,0.001,41.681615,-83.05240333
508,9,2015,1655,yellow perch,bosminidae,0.001,41.681615,-83.05240333
508,9,2015,1661,white perch,daphniidae,0.001,41.681615,-83.05240333
508,9,2015,1660,white perch,leptodora kindtii,0.001,41.681615,-83.05240333
508,9,2016,1601,yellow perch,bythotrephes longimanus,0.002,41.681615,-83.05240333
508,9,2015,1660,white perch,bythotrephes longimanus,0.002,41.681615,-83.05240333
508,9,2016,1599,yellow perch,bythotrephes longimanus,0.003,41.681615,-83.05240333
508,9,2015,1657,white perch,daphniidae,0.004,41.681615,-83.05240333
508,9,2016,1600,yellow perch,bythotrephes longimanus,0.004,41.681615,-83.05240333
508,9,2015,1655,yellow perch,bythotrephes longimanus,0.004,41.681615,-83.05240333
508,9,2016,1602,yellow perch,bythotrephes longimanus,0.005,41.681615,-83.05240333
508,9,2016,1619,white perch,daphniidae,0.005,41.681615,-83.05240333
508,9,2016,1619,white perch,bythotrephes longimanus,0.011,41.681615,-83.05240333
508,9,2015,1653,yellow perch,bythotrephes longimanus,0.017,41.681615,-83.05240333
508,9,2015,1657,white perch,bythotrephes longimanus,0.018,41.681615,-83.05240333
508,9,2015,1654,yellow perch,bythotrephes longimanus,0.019,41.681615,-83.05240333
508,9,2016,1600,yellow perch,daphniidae,0.019,41.681615,-83.05240333
508,9,2016,1598,yellow perch,bythotrephes longimanus,0.022,41.681615,-83.05240333
508,9,2016,1599,yellow perch,daphniidae,0.027,41.681615,-83.05240333
508,9,2015,1657,white perch,leptodora kindtii,0.028,41.681615,-83.05240333
508,9,2015,1659,white perch,bythotrephes longimanus,0.044,41.681615,-83.05240333
508,9,2015,1661,white perch,bythotrephes longimanus,0.232,41.681615,-83.05240333
508,9,2015,1657,white perch,calanoida,0.001,41.681615,-83.05240333
508,9,2015,1660,white perch,cyclopoida,0.001,41.681615,-83.05240333
508,9,2015,1657,white perch,fish,0.205,41.681615,-83.05240333
508,9,2015,1658,white perch,fish,0.353,41.681615,-83.05240333
508,9,2014,1902,white perch,hexagenia ,0.001,41.681615,-83.05240333
508,9,2014,1903,white perch,hexagenia ,0.001,41.681615,-83.05240333
508,9,2016,1598,yellow perch,hexagenia ,0.004,41.681615,-83.05240333
508,9,2014,1899,white perch,hexagenia ,0.008,41.681615,-83.05240333
508,9,2014,1898,yellow perch,hexagenia ,0.025,41.681615,-83.05240333
508,9,2014,1895,yellow perch,hexagenia ,0.064,41.681615,-83.05240333
508,9,2016,1600,yellow perch,nematoda,0.009,41.681615,-83.05240333
508,9,2014,1903,white perch,trichoptera,0.001,41.681615,-83.05240333
509,9,2015,1809,yellow perch,amphipoda,0.001,41.77984333,-83.04865
509,9,2015,1808,yellow perch,leptodora kindtii,NA,41.77984333,-83.04865
509,9,2015,1809,yellow perch,leptodora kindtii,NA,41.77984333,-83.04865
509,9,2015,1809,yellow perch,dreissenidae,0.004,41.77984333,-83.04865
509,9,2013,6571,yellow perch,emerald shiner,0.127,41.77984333,-83.04865
509,9,2013,6572,yellow perch,gastropoda,0.046,41.77984333,-83.04865
509,9,2015,1808,yellow perch,gastropoda,0.15,41.77984333,-83.04865
509,9,2015,1809,yellow perch,hexagenia ,0.001,41.77984333,-83.04865
510,9,2013,6577,yellow perch,round goby,0.001,41.88088333,-83.05150167
510,9,2013,6574,yellow perch,round goby,0.075,41.88088333,-83.05150167
510,9,2013,6577,yellow perch,gastropoda,0.003,41.88088333,-83.05150167
510,9,2013,6575,yellow perch,gastropoda,0.05,41.88088333,-83.05150167
510,9,2013,6576,yellow perch,gastropoda,0.051,41.88088333,-83.05150167
511,9,2015,2108,white perch,cyclopoida,0.001,41.980505,-83.05413
511,9,2015,2108,white perch,dreissenidae,0.347,41.980505,-83.05413
511,9,2016,2425,yellow perch,fish,0.005,41.980505,-83.05413
511,9,2015,2108,white perch,white perch,0.017,41.980505,-83.05413
511,9,2014,2310,yellow perch,fish,0.035,41.980505,-83.05413
511,9,2013,6578,yellow perch,fish,0.069,41.980505,-83.05413
511,9,2014,2307,yellow perch,fish,0.081,41.980505,-83.05413
511,9,2015,2107,yellow perch,fish,0.11,41.980505,-83.05413
511,9,2015,2107,yellow perch,white perch,0.385,41.980505,-83.05413
511,9,2014,2308,yellow perch,emerald shiner,0.408,41.980505,-83.05413
511,9,2015,2108,white perch,yellow perch,0.845,41.980505,-83.05413
511,9,2015,2108,white perch,gastropoda,0.019,41.980505,-83.05413
511,9,2015,2107,yellow perch,hexagenia ,NA,41.980505,-83.05413
511,9,2013,6578,yellow perch,hexagenia ,0.011,41.980505,-83.05413
511,9,2016,2424,yellow perch,hexagenia ,0.016,41.980505,-83.05413
511,9,2016,2425,yellow perch,hexagenia ,0.034,41.980505,-83.05413
511,9,2015,2109,white perch,hexagenia ,0.037,41.980505,-83.05413
511,9,2014,2310,yellow perch,hexagenia ,0.042,41.980505,-83.05413
511,9,2016,2423,yellow perch,hexagenia ,0.088,41.980505,-83.05413
511,9,2015,2108,white perch,hexagenia ,0.116,41.980505,-83.05413
511,9,2015,2107,yellow perch,ostracoda,0.001,41.980505,-83.05413
511,9,2015,2108,white perch,ostracoda,0.001,41.980505,-83.05413
512,9,2013,2914,white perch,amphipoda,0.001,41.57186333,-82.93654667
512,9,2013,2913,white perch,chironomidae ,0.002,41.57186333,-82.93654667
512,9,2015,1469,white perch,leptodora kindtii,NA,41.57186333,-82.93654667
512,9,2016,1474,yellow perch,daphniidae,NA,41.57186333,-82.93654667
512,9,2016,1473,yellow perch,daphniidae,NA,41.57186333,-82.93654667
512,9,2015,1468,white perch,daphniidae,NA,41.57186333,-82.93654667
512,9,2016,1485,white perch,daphniidae,NA,41.57186333,-82.93654667
512,9,2016,1470,yellow perch,daphniidae,NA,41.57186333,-82.93654667
512,9,2015,1466,white perch,bythotrephes longimanus,NA,41.57186333,-82.93654667
512,9,2015,1469,white perch,daphniidae,0.001,41.57186333,-82.93654667
512,9,2016,1485,white perch,bosminidae,0.001,41.57186333,-82.93654667
512,9,2015,1463,yellow perch,bosminidae,0.001,41.57186333,-82.93654667
512,9,2015,1468,white perch,bosminidae,0.001,41.57186333,-82.93654667
512,9,2015,1469,white perch,bosminidae,0.001,41.57186333,-82.93654667
512,9,2015,1462,yellow perch,daphniidae,0.001,41.57186333,-82.93654667
512,9,2015,1463,yellow perch,daphniidae,0.001,41.57186333,-82.93654667
512,9,2016,1474,yellow perch,bosminidae,0.001,41.57186333,-82.93654667
512,9,2016,1470,yellow perch,bythotrephes longimanus,0.012,41.57186333,-82.93654667
512,9,2016,1474,yellow perch,bythotrephes longimanus,0.014,41.57186333,-82.93654667
512,9,2016,1473,yellow perch,bythotrephes longimanus,0.028,41.57186333,-82.93654667
512,9,2015,1469,white perch,bythotrephes longimanus,0.038,41.57186333,-82.93654667
512,9,2016,1472,yellow perch,bythotrephes longimanus,0.042,41.57186333,-82.93654667
512,9,2015,1464,yellow perch,bythotrephes longimanus,0.056,41.57186333,-82.93654667
512,9,2016,1471,yellow perch,bythotrephes longimanus,0.067,41.57186333,-82.93654667
512,9,2016,1485,white perch,bythotrephes longimanus,0.074,41.57186333,-82.93654667
512,9,2016,1486,white perch,bythotrephes longimanus,0.08,41.57186333,-82.93654667
512,9,2016,1489,white perch,bythotrephes longimanus,0.108,41.57186333,-82.93654667
512,9,2015,1465,white perch,bythotrephes longimanus,0.109,41.57186333,-82.93654667
512,9,2015,1463,yellow perch,bythotrephes longimanus,0.115,41.57186333,-82.93654667
512,9,2016,1487,white perch,bythotrephes longimanus,0.123,41.57186333,-82.93654667
512,9,2015,1462,yellow perch,bythotrephes longimanus,0.125,41.57186333,-82.93654667
512,9,2015,1468,white perch,bythotrephes longimanus,0.156,41.57186333,-82.93654667
512,9,2015,1467,white perch,bythotrephes longimanus,0.176,41.57186333,-82.93654667
512,9,2015,1468,white perch,calanoida,0.001,41.57186333,-82.93654667
512,9,2015,1469,white perch,calanoida,0.001,41.57186333,-82.93654667
512,9,2015,1469,white perch,cyclopoida,0.001,41.57186333,-82.93654667
512,9,2016,1473,yellow perch,dreissenidae,0.064,41.57186333,-82.93654667
512,9,2013,2911,white perch,fish,0.074,41.57186333,-82.93654667
512,9,2013,2912,white perch,fish,0.108,41.57186333,-82.93654667
512,9,2016,1485,white perch,hexagenia ,0.001,41.57186333,-82.93654667
512,9,2016,1471,yellow perch,hexagenia ,0.004,41.57186333,-82.93654667
512,9,2015,1468,white perch,ostracoda,0.001,41.57186333,-82.93654667
512,9,2013,2913,white perch,trichoptera,0.008,41.57186333,-82.93654667
513,9,2015,1559,yellow perch,amphipoda,0.001,41.68052,-82.96004833
513,9,2015,1557,yellow perch,amphipoda,0.001,41.68052,-82.96004833
513,9,2013,2902,white perch,amphipoda,0.003,41.68052,-82.96004833
513,9,2015,1558,yellow perch,amphipoda,0.058,41.68052,-82.96004833
513,9,2015,1559,yellow perch,chironomidae ,0.001,41.68052,-82.96004833
513,9,2013,2902,white perch,chironomidae ,0.001,41.68052,-82.96004833
513,9,2015,1577,white perch,leptodora kindtii,NA,41.68052,-82.96004833
513,9,2015,1559,yellow perch,bosminidae,NA,41.68052,-82.96004833
513,9,2015,1557,yellow perch,bosminidae,NA,41.68052,-82.96004833
513,9,2015,1557,yellow perch,daphniidae,NA,41.68052,-82.96004833
513,9,2015,1560,yellow perch,daphniidae,NA,41.68052,-82.96004833
513,9,2015,1577,white perch,daphniidae,NA,41.68052,-82.96004833
513,9,2015,1574,white perch,daphniidae,NA,41.68052,-82.96004833
513,9,2015,1576,white perch,bosminidae,0.001,41.68052,-82.96004833
513,9,2015,1560,yellow perch,bosminidae,0.001,41.68052,-82.96004833
513,9,2015,1577,white perch,bosminidae,0.001,41.68052,-82.96004833
513,9,2015,1574,white perch,bosminidae,0.001,41.68052,-82.96004833
513,9,2015,1561,yellow perch,bosminidae,0.001,41.68052,-82.96004833
513,9,2015,1562,yellow perch,daphniidae,0.001,41.68052,-82.96004833
513,9,2015,1576,white perch,daphniidae,0.001,41.68052,-82.96004833
513,9,2015,1559,yellow perch,daphniidae,0.001,41.68052,-82.96004833
513,9,2015,1558,yellow perch,bythotrephes longimanus,0.011,41.68052,-82.96004833
513,9,2015,1562,yellow perch,bythotrephes longimanus,0.019,41.68052,-82.96004833
513,9,2015,1573,white perch,bythotrephes longimanus,0.03,41.68052,-82.96004833
513,9,2015,1559,yellow perch,bythotrephes longimanus,0.074,41.68052,-82.96004833
513,9,2015,1574,white perch,bythotrephes longimanus,0.084,41.68052,-82.96004833
513,9,2015,1560,yellow perch,bythotrephes longimanus,0.09,41.68052,-82.96004833
513,9,2015,1576,white perch,bythotrephes longimanus,0.116,41.68052,-82.96004833
513,9,2015,1561,yellow perch,bythotrephes longimanus,0.12,41.68052,-82.96004833
513,9,2015,1577,white perch,bythotrephes longimanus,0.12,41.68052,-82.96004833
513,9,2015,1557,yellow perch,bythotrephes longimanus,0.136,41.68052,-82.96004833
513,9,2015,1577,white perch,calanoida,0.001,41.68052,-82.96004833
513,9,2015,1560,yellow perch,cyclopoida,0.001,41.68052,-82.96004833
513,9,2015,1577,white perch,cyclopoida,0.001,41.68052,-82.96004833
513,9,2015,1562,yellow perch,fish,0.029,41.68052,-82.96004833
513,9,2013,2903,white perch,fish,0.03,41.68052,-82.96004833
513,9,2015,1573,white perch,fish,0.038,41.68052,-82.96004833
513,9,2013,2901,white perch,fish,0.049,41.68052,-82.96004833
513,9,2013,2902,white perch,fish,0.099,41.68052,-82.96004833
513,9,2013,2901,white perch,emerald shiner,0.101,41.68052,-82.96004833
513,9,2013,2901,white perch,fish,0.109,41.68052,-82.96004833
513,9,2015,1577,white perch,fish,0.11,41.68052,-82.96004833
513,9,2013,2904,white perch,fish,0.116,41.68052,-82.96004833
513,9,2013,2901,white perch,emerald shiner,0.143,41.68052,-82.96004833
513,9,2013,2900,white perch,fish,0.214,41.68052,-82.96004833
513,9,2015,1558,yellow perch,gastropoda,0.004,41.68052,-82.96004833
514,9,2015,1960,yellow perch,amphipoda,0.005,41.76703833,-82.94126333
514,9,2014,2129,white perch,amphipoda,0.016,41.76703833,-82.94126333
514,9,2013,2898,yellow perch,chironomidae ,0.001,41.76703833,-82.94126333
514,9,2013,2890,white perch,fish,0.017,41.76703833,-82.94126333
514,9,2013,2890,white perch,fish,0.024,41.76703833,-82.94126333
514,9,2014,2124,yellow perch,fish,0.029,41.76703833,-82.94126333
514,9,2013,2892,white perch,fish,0.033,41.76703833,-82.94126333
514,9,2015,1963,yellow perch,fish,0.037,41.76703833,-82.94126333
514,9,2013,2894,white perch,emerald shiner,0.04,41.76703833,-82.94126333
514,9,2013,2891,white perch,fish,0.07,41.76703833,-82.94126333
514,9,2013,2890,white perch,fish,0.071,41.76703833,-82.94126333
514,9,2013,2890,white perch,fish,0.071,41.76703833,-82.94126333
514,9,2015,1964,yellow perch,fish,0.265,41.76703833,-82.94126333
514,9,2015,1961,yellow perch,gastropoda,0.007,41.76703833,-82.94126333
514,9,2016,1898,yellow perch,gastropoda,0.144,41.76703833,-82.94126333
514,9,2014,2123,yellow perch,gastropoda,0.21,41.76703833,-82.94126333
514,9,2016,1898,yellow perch,hexagenia ,0.017,41.76703833,-82.94126333
514,9,2014,2124,yellow perch,hexagenia ,0.021,41.76703833,-82.94126333
514,9,2013,2890,white perch,nematoda,0.002,41.76703833,-82.94126333
514,9,2013,2898,yellow perch,trichoptera,0.008,41.76703833,-82.94126333
515,9,2015,2000,yellow perch,leptodora kindtii,0.001,41.87867833,-82.95185667
515,9,2014,2167,yellow perch,dreissenidae,0.145,41.87867833,-82.95185667
515,9,2015,2000,yellow perch,fish,0.017,41.87867833,-82.95185667
515,9,2013,2887,yellow perch,fish,0.03,41.87867833,-82.95185667
515,9,2013,2886,yellow perch,round goby,0.086,41.87867833,-82.95185667
515,9,2016,2556,yellow perch,round goby,0.199,41.87867833,-82.95185667
515,9,2013,2885,yellow perch,gizzard shad,0.278,41.87867833,-82.95185667
515,9,2013,2889,yellow perch,round goby,0.388,41.87867833,-82.95185667
515,9,2013,2888,yellow perch,gastropoda,0.023,41.87867833,-82.95185667
515,9,2014,2168,yellow perch,gastropoda,0.197,41.87867833,-82.95185667
515,9,2016,2557,yellow perch,gastropoda,0.252,41.87867833,-82.95185667
515,9,2016,2553,yellow perch,gastropoda,0.425,41.87867833,-82.95185667
